cas_rn,analyte_name,synonym,synonym_normalized
1024-57-3,Heptachlor Epoxide,"2,5-METHANO-2H-OXIRENO(A)INDENE, 2,3,4,5,6,7,7-HEPTACHLORO- 1A,1B,5,5A,6,6A-HEXAHYDRO-","2,5-methano-2h-oxireno(a)indene, 2,3,4,5,6,7,7-heptachloro- 1a,1b,5,5a,6,6a-hexahydro-"
65595-90-6,HCB,N-(6-AMINOHEXYL)-5-CHLORO-1-NAPHTHALENESULFONAMIDE,n-(6-aminohexyl)-5-chloro-1-naphthalenesulfonamide
65595-90-6,HCB,65595-90-6,65595-90-6
65595-90-6,HCB,RefChem:162258,refchem:162258
65595-90-6,HCB,N-(6-aminohexyl)-5-chloronaphthalene-1-sulfonamide,n-(6-aminohexyl)-5-chloronaphthalene-1-sulfonamide
65595-90-6,HCB,"1-NAPHTHALENESULFONAMIDE, N-(6-AMINOHEXYL)-5-CHLORO-","1-naphthalenesulfonamide, n-(6-aminohexyl)-5-chloro-"
65595-90-6,HCB,W 7,w 7
65595-90-6,HCB,CHEMBL41631,chembl41631
65595-90-6,HCB,W-7,w-7
65595-90-6,HCB,N-AMINOHEXYL-5-CHLORO-1-NAPTHALENESULFONAMIDE HYDROCHLORIDE,n-aminohexyl-5-chloro-1-napthalenesulfonamide hydrochloride
65595-90-6,HCB,W7,w7
65595-90-6,HCB,N-(6-Aminohexyl)-5-chloro-1-naphthalenesulphonamide,n-(6-aminohexyl)-5-chloro-1-naphthalenesulphonamide
65595-90-6,HCB,Spectrum_000286,spectrum_000286
65595-90-6,HCB,DTXSID80984172,dtxsid80984172
65595-90-6,HCB,IDEHCMNLNCJQST-UHFFFAOYSA-N,idehcmnlncjqst-uhfffaoysa-n
65595-90-6,HCB,"1-Naphthalenesulfonamide, N-(6-aminohexyl)-5-chloro-, monohydrochloride","1-naphthalenesulfonamide, n-(6-aminohexyl)-5-chloro-, monohydrochloride"
65595-90-6,HCB,BRN 2888957,brn 2888957
65595-90-6,HCB,Spectrum_001450,spectrum_001450
65595-90-6,HCB,Tocris-0369,tocris-0369
65595-90-6,HCB,starbld0016247,starbld0016247
65595-90-6,HCB,Spectrum2_001569,spectrum2_001569
65595-90-6,HCB,Spectrum3_001600,spectrum3_001600
65595-90-6,HCB,Spectrum4_000316,spectrum4_000316
65595-90-6,HCB,Spectrum5_001878,spectrum5_001878
65595-90-6,HCB,Lopac-A-3281,lopac-a-3281
65595-90-6,HCB,Lopac0_000075,lopac0_000075
65595-90-6,HCB,BSPBio_001230,bspbio_001230
65595-90-6,HCB,BSPBio_003200,bspbio_003200
65595-90-6,HCB,KBioGR_000932,kbiogr_000932
65595-90-6,HCB,KBioSS_000766,kbioss_000766
65595-90-6,HCB,KBioSS_001930,kbioss_001930
65595-90-6,HCB,DivK1c_000102,divk1c_000102
65595-90-6,HCB,DivK1c_000129,divk1c_000129
65595-90-6,HCB,DivK1c_001015,divk1c_001015
65595-90-6,HCB,SCHEMBL166960,schembl166960
65595-90-6,HCB,SPBio_001478,spbio_001478
65595-90-6,HCB,orb1694893,orb1694893
65595-90-6,HCB,SCHEMBL29695235,schembl29695235
65595-90-6,HCB,HMS500F04,hms500f04
65595-90-6,HCB,KBio1_000102,kbio1_000102
65595-90-6,HCB,KBio1_000129,kbio1_000129
65595-90-6,HCB,KBio1_001015,kbio1_001015
65595-90-6,HCB,KBio2_000766,kbio2_000766
65595-90-6,HCB,KBio2_001930,kbio2_001930
65595-90-6,HCB,KBio2_003334,kbio2_003334
65595-90-6,HCB,KBio2_004498,kbio2_004498
65595-90-6,HCB,KBio2_005902,kbio2_005902
65595-90-6,HCB,KBio2_007066,kbio2_007066
65595-90-6,HCB,KBio3_002700,kbio3_002700
65595-90-6,HCB,NINDS_000102,ninds_000102
65595-90-6,HCB,NINDS_000129,ninds_000129
65595-90-6,HCB,NINDS_001015,ninds_001015
65595-90-6,HCB,Bio1_000399,bio1_000399
65595-90-6,HCB,Bio1_000888,bio1_000888
65595-90-6,HCB,Bio1_001377,bio1_001377
65595-90-6,HCB,KUC109782N,kuc109782n
65595-90-6,HCB,BDBM50111446,bdbm50111446
65595-90-6,HCB,AKOS040754388,akos040754388
65595-90-6,HCB,CCG-204170,ccg-204170
65595-90-6,HCB,DB04513,db04513
65595-90-6,HCB,IDI1_000102,idi1_000102
65595-90-6,HCB,IDI1_000129,idi1_000129
65595-90-6,HCB,IDI1_001015,idi1_001015
65595-90-6,HCB,KSC-210-030,ksc-210-030
65595-90-6,HCB,NCGC00015050-01,ncgc00015050-01
65595-90-6,HCB,NCGC00015050-02,ncgc00015050-02
65595-90-6,HCB,NCGC00015050-03,ncgc00015050-03
65595-90-6,HCB,NCGC00015050-04,ncgc00015050-04
65595-90-6,HCB,NCGC00015050-05,ncgc00015050-05
65595-90-6,HCB,NCGC00024557-01,ncgc00024557-01
65595-90-6,HCB,NCGC00024557-02,ncgc00024557-02
65595-90-6,HCB,NCGC00024557-03,ncgc00024557-03
65595-90-6,HCB,HY-130368,hy-130368
65595-90-6,HCB,NS00011713,ns00011713
65595-90-6,HCB,N-(6-Aminohexyl)-1-chloronaphthalene-5-sulfonamide,n-(6-aminohexyl)-1-chloronaphthalene-5-sulfonamide
65595-90-6,HCB,N-AMINOHEXYL-5-CHLORONAPHTH-1-YLSULFONAMIDE,n-aminohexyl-5-chloronaphth-1-ylsulfonamide
65595-90-6,HCB,Q2536561,q2536561
65595-90-6,HCB,BRD-K90259198-003-02-2,brd-k90259198-003-02-2
65595-90-6,HCB,BRD-K90259198-003-04-8,brd-k90259198-003-04-8
65595-90-6,HCB,[6-[[(5-Chloronaphthalen-1-yl)sulfonyl]amino]hexyl]amine,[6-[[(5-chloronaphthalen-1-yl)sulfonyl]amino]hexyl]amine
65595-90-6,HCB,5-Chloro-naphthalene-1-sulfonic acid (6-amino-hexyl)-amide,5-chloro-naphthalene-1-sulfonic acid (6-amino-hexyl)-amide
583-78-8,"2,5-dichlorophenol","2,5-dichlorophenol","2,5-dichlorophenol"
583-78-8,"2,5-dichlorophenol",583-78-8,583-78-8
583-78-8,"2,5-dichlorophenol","Phenol, 2,5-dichloro-","phenol, 2,5-dichloro-"
583-78-8,"2,5-dichlorophenol","2,5-DCP","2,5-dcp"
583-78-8,"2,5-dichlorophenol",3B11G9AKBA,3b11g9akba
583-78-8,"2,5-dichlorophenol",DTXSID7025003,dtxsid7025003
583-78-8,"2,5-dichlorophenol",CHEBI:27929,chebi:27929
583-78-8,"2,5-dichlorophenol",NSC-6296,nsc-6296
583-78-8,"2,5-dichlorophenol",DTXCID705003,dtxcid705003
583-78-8,"2,5-dichlorophenol",RefChem:82813,refchem:82813
583-78-8,"2,5-dichlorophenol",209-520-4,209-520-4
583-78-8,"2,5-dichlorophenol","2,5-dichloro-phenol","2,5-dichloro-phenol"
583-78-8,"2,5-dichlorophenol",MFCD00002174,mfcd00002174
583-78-8,"2,5-dichlorophenol","3,6-dichlorophenol","3,6-dichlorophenol"
583-78-8,"2,5-dichlorophenol",CAS-583-78-8,cas-583-78-8
583-78-8,"2,5-dichlorophenol",CCRIS 5903,ccris 5903
583-78-8,"2,5-dichlorophenol",HSDB 4287,hsdb 4287
583-78-8,"2,5-dichlorophenol",NSC 6296,nsc 6296
583-78-8,"2,5-dichlorophenol",EINECS 209-520-4,einecs 209-520-4
583-78-8,"2,5-dichlorophenol",UNII-3B11G9AKBA,unii-3b11g9akba
583-78-8,"2,5-dichlorophenol","Phenol, 2,5-dichloro-; 2,5-Dichlorophenol; NSC 6296","phenol, 2,5-dichloro-; 2,5-dichlorophenol; nsc 6296"
583-78-8,"2,5-dichlorophenol",BRN 1907692,brn 1907692
583-78-8,"2,5-dichlorophenol",bmse000673,bmse000673
583-78-8,"2,5-dichlorophenol","2,5-dichlorophenol-cp std","2,5-dichlorophenol-cp std"
583-78-8,"2,5-dichlorophenol",EC 209-520-4,ec 209-520-4
583-78-8,"2,5-dichlorophenol","2,5-Dichlorophenol, 98%","2,5-dichlorophenol, 98%"
583-78-8,"2,5-dichlorophenol",4-06-00-00942 (Beilstein Handbook Reference),4-06-00-00942 (beilstein handbook reference)
583-78-8,"2,5-dichlorophenol",BIDD:ER0560,bidd:er0560
583-78-8,"2,5-dichlorophenol",SCHEMBL177878,schembl177878
583-78-8,"2,5-dichlorophenol","DICHLOROPHENOL, 2,5-","dichlorophenol, 2,5-"
583-78-8,"2,5-dichlorophenol",SCHEMBL1045503,schembl1045503
583-78-8,"2,5-dichlorophenol",SCHEMBL6095909,schembl6095909
583-78-8,"2,5-dichlorophenol",CHEMBL1565192,chembl1565192
583-78-8,"2,5-dichlorophenol",SCHEMBL28554081,schembl28554081
583-78-8,"2,5-dichlorophenol",NSC6296,nsc6296
583-78-8,"2,5-dichlorophenol","2,5-DICHLOROPHENOL [HSDB]","2,5-dichlorophenol [hsdb]"
583-78-8,"2,5-dichlorophenol",Tox21_201889,tox21_201889
583-78-8,"2,5-dichlorophenol",Tox21_303053,tox21_303053
583-78-8,"2,5-dichlorophenol",MSK9306-100M,msk9306-100m
583-78-8,"2,5-dichlorophenol",SBB061453,sbb061453
583-78-8,"2,5-dichlorophenol",STL283946,stl283946
583-78-8,"2,5-dichlorophenol",AKOS000120929,akos000120929
583-78-8,"2,5-dichlorophenol","2,5-Dichlorophenol (ACD/Name 4.0)","2,5-dichlorophenol (acd/name 4.0)"
583-78-8,"2,5-dichlorophenol",CS-W004071,cs-w004071
583-78-8,"2,5-dichlorophenol",NCGC00091138-01,ncgc00091138-01
583-78-8,"2,5-dichlorophenol",NCGC00091138-02,ncgc00091138-02
583-78-8,"2,5-dichlorophenol",NCGC00091138-03,ncgc00091138-03
583-78-8,"2,5-dichlorophenol",NCGC00257078-01,ncgc00257078-01
583-78-8,"2,5-dichlorophenol",NCGC00259438-01,ncgc00259438-01
583-78-8,"2,5-dichlorophenol",AC-10424,ac-10424
583-78-8,"2,5-dichlorophenol",DB-053197,db-053197
583-78-8,"2,5-dichlorophenol",D0393,d0393
583-78-8,"2,5-dichlorophenol",NS00008731,ns00008731
583-78-8,"2,5-dichlorophenol",ST50824836,st50824836
583-78-8,"2,5-dichlorophenol","2,5-Dichlorophenol 10 microg/mL in Methanol","2,5-dichlorophenol 10 microg/ml in methanol"
583-78-8,"2,5-dichlorophenol",EN300-20748,en300-20748
583-78-8,"2,5-dichlorophenol","2,5-Dichlorophenol 100 microg/mL in Methanol","2,5-dichlorophenol 100 microg/ml in methanol"
583-78-8,"2,5-dichlorophenol",A10797,a10797
583-78-8,"2,5-dichlorophenol",C06602,c06602
583-78-8,"2,5-dichlorophenol",F032473,f032473
583-78-8,"2,5-dichlorophenol","2,5-Dichlorophenol Solution in Methanol, 100ug/mL","2,5-dichlorophenol solution in methanol, 100ug/ml"
583-78-8,"2,5-dichlorophenol","2,5-Dichlorophenol, PESTANAL(R), analytical standard","2,5-dichlorophenol, pestanal(r), analytical standard"
583-78-8,"2,5-dichlorophenol",Q13427538,q13427538
583-78-8,"2,5-dichlorophenol",F0001-1524,f0001-1524
583-78-8,"2,5-dichlorophenol",Z104480932,z104480932
583-78-8,"2,5-dichlorophenol","InChI=1/C6H4Cl2O/c7-4-1-2-5(8)6(9)3-4/h1-3,9","inchi=1/c6h4cl2o/c7-4-1-2-5(8)6(9)3-4/h1-3,9"
95-95-4,"2,4,5-trichlorophenol","2,4,5-TRICHLOROPHENOL","2,4,5-trichlorophenol"
95-95-4,"2,4,5-trichlorophenol",95-95-4,95-95-4
95-95-4,"2,4,5-trichlorophenol",Collunosol,collunosol
95-95-4,"2,4,5-trichlorophenol",Dowicide 2,dowicide 2
95-95-4,"2,4,5-trichlorophenol","Phenol, 2,4,5-trichloro-","phenol, 2,4,5-trichloro-"
95-95-4,"2,4,5-trichlorophenol",Preventol I,preventol i
95-95-4,"2,4,5-trichlorophenol","2,4,5-TCP","2,4,5-tcp"
95-95-4,"2,4,5-trichlorophenol",NCI-C61187,nci-c61187
95-95-4,"2,4,5-trichlorophenol",TRICLOFENOL,triclofenol
95-95-4,"2,4,5-trichlorophenol",DTXSID4024359,dtxsid4024359
95-95-4,"2,4,5-trichlorophenol",CHEBI:28520,chebi:28520
95-95-4,"2,4,5-trichlorophenol",NSC-2266,nsc-2266
95-95-4,"2,4,5-trichlorophenol",DTXCID104359,dtxcid104359
95-95-4,"2,4,5-trichlorophenol",32526637PN,32526637pn
95-95-4,"2,4,5-trichlorophenol",RefChem:82014,refchem:82014
95-95-4,"2,4,5-trichlorophenol",202-467-8,202-467-8
95-95-4,"2,4,5-trichlorophenol","2,4,5-Trichloro phenol","2,4,5-trichloro phenol"
95-95-4,"2,4,5-trichlorophenol","2,4,5-Trichloro-phenol","2,4,5-trichloro-phenol"
95-95-4,"2,4,5-trichlorophenol",RCRA waste number U230,rcra waste number u230
95-95-4,"2,4,5-trichlorophenol",NSC 2266,nsc 2266
95-95-4,"2,4,5-trichlorophenol",MFCD00002170,mfcd00002170
95-95-4,"2,4,5-trichlorophenol",NCGC00091196-01,ncgc00091196-01
95-95-4,"2,4,5-trichlorophenol",CAS-95-95-4,cas-95-95-4
95-95-4,"2,4,5-trichlorophenol",SMR001252270,smr001252270
95-95-4,"2,4,5-trichlorophenol",CCRIS 718,ccris 718
95-95-4,"2,4,5-trichlorophenol",HSDB 4067,hsdb 4067
95-95-4,"2,4,5-trichlorophenol",EINECS 202-467-8,einecs 202-467-8
95-95-4,"2,4,5-trichlorophenol",RCRA waste no. U230,rcra waste no. u230
95-95-4,"2,4,5-trichlorophenol",BRN 0607569,brn 0607569
95-95-4,"2,4,5-trichlorophenol",Dowcide 2,dowcide 2
95-95-4,"2,4,5-trichlorophenol",UNII-32526637PN,unii-32526637pn
95-95-4,"2,4,5-trichlorophenol","2,5-Trichlorophenol","2,5-trichlorophenol"
95-95-4,"2,4,5-trichlorophenol",06B - Phenols,06b - phenols
95-95-4,"2,4,5-trichlorophenol",18B - Phenols,18b - phenols
95-95-4,"2,4,5-trichlorophenol","2,4,5-trichlorphenol","2,4,5-trichlorphenol"
95-95-4,"2,4,5-trichlorophenol",Dowicide B (Salt/Mix),dowicide b (salt/mix)
95-95-4,"2,4,5-trichlorophenol",WLN: QR BG CG EG,wln: qr bg cg eg
95-95-4,"2,4,5-trichlorophenol",SCHEMBL1338,schembl1338
95-95-4,"2,4,5-trichlorophenol",MLS002415687,mls002415687
95-95-4,"2,4,5-trichlorophenol",MLS006011479,mls006011479
95-95-4,"2,4,5-trichlorophenol",BIDD:ER0686,bidd:er0686
95-95-4,"2,4,5-trichlorophenol",CHEMBL109095,chembl109095
95-95-4,"2,4,5-trichlorophenol",SCHEMBL1268086,schembl1268086
95-95-4,"2,4,5-trichlorophenol",SCHEMBL29387498,schembl29387498
95-95-4,"2,4,5-trichlorophenol","2,4,5-Trichlorophenol, 95%","2,4,5-trichlorophenol, 95%"
95-95-4,"2,4,5-trichlorophenol",NSC2266,nsc2266
95-95-4,"2,4,5-trichlorophenol",STR03605,str03605
95-95-4,"2,4,5-trichlorophenol",Tox21_111100,tox21_111100
95-95-4,"2,4,5-trichlorophenol",Tox21_201545,tox21_201545
95-95-4,"2,4,5-trichlorophenol",Tox21_300186,tox21_300186
95-95-4,"2,4,5-trichlorophenol",MSK000692,msk000692
95-95-4,"2,4,5-trichlorophenol",ZB0022,zb0022
95-95-4,"2,4,5-trichlorophenol","2,4,5-TRICHLOROPHENOL [MI]","2,4,5-trichlorophenol [mi]"
95-95-4,"2,4,5-trichlorophenol",AKOS000120147,akos000120147
95-95-4,"2,4,5-trichlorophenol",MSK000692-100T,msk000692-100t
95-95-4,"2,4,5-trichlorophenol","2,4,5-TRICHLOROPHENOL [HSDB]","2,4,5-trichlorophenol [hsdb]"
95-95-4,"2,4,5-trichlorophenol",NCGC00091196-02,ncgc00091196-02
95-95-4,"2,4,5-trichlorophenol",NCGC00091196-03,ncgc00091196-03
95-95-4,"2,4,5-trichlorophenol",NCGC00091196-04,ncgc00091196-04
95-95-4,"2,4,5-trichlorophenol",NCGC00254185-01,ncgc00254185-01
95-95-4,"2,4,5-trichlorophenol",NCGC00259095-01,ncgc00259095-01
95-95-4,"2,4,5-trichlorophenol",DB-025353,db-025353
95-95-4,"2,4,5-trichlorophenol",NS00007529,ns00007529
95-95-4,"2,4,5-trichlorophenol",ST50826929,st50826929
95-95-4,"2,4,5-trichlorophenol",T0389,t0389
95-95-4,"2,4,5-trichlorophenol",EN300-20617,en300-20617
95-95-4,"2,4,5-trichlorophenol",C07101,c07101
95-95-4,"2,4,5-trichlorophenol","2,4,5-Trichlorophenol 100 microg/mL in Methanol","2,4,5-trichlorophenol 100 microg/ml in methanol"
95-95-4,"2,4,5-trichlorophenol","2,4,5-Trichlorophenol, purum, >=95.0% (GC)","2,4,5-trichlorophenol, purum, >=95.0% (gc)"
95-95-4,"2,4,5-trichlorophenol",Q209173,q209173
95-95-4,"2,4,5-trichlorophenol","2,4,5-trichlorophenol Solution in Toluene, 100ug/mL","2,4,5-trichlorophenol solution in toluene, 100ug/ml"
95-95-4,"2,4,5-trichlorophenol",Z104479252,z104479252
95-95-4,"2,4,5-trichlorophenol","2,4,5-Trichlorophenol, PESTANAL(R), analytical standard","2,4,5-trichlorophenol, pestanal(r), analytical standard"
95-95-4,"2,4,5-trichlorophenol","InChI=1/C6H3Cl3O/c7-3-1-5(9)6(10)2-4(3)8/h1-2,10","inchi=1/c6h3cl3o/c7-3-1-5(9)6(10)2-4(3)8/h1-2,10"
94-75-7,"2,4-dichlorophenol","2,4-dichlorophenoxyacetic acid","2,4-dichlorophenoxyacetic acid"
94-75-7,"2,4-dichlorophenol",94-75-7,94-75-7
94-75-7,"2,4-dichlorophenol","2-(2,4-dichlorophenoxy)acetic acid","2-(2,4-dichlorophenoxy)acetic acid"
94-75-7,"2,4-dichlorophenol","2,4-D","2,4-d"
94-75-7,"2,4-dichlorophenol","(2,4-Dichlorophenoxy)acetic acid","(2,4-dichlorophenoxy)acetic acid"
94-75-7,"2,4-dichlorophenol",Rhodia,rhodia
94-75-7,"2,4-dichlorophenol",Fernimine,fernimine
94-75-7,"2,4-dichlorophenol",Netagrone,netagrone
94-75-7,"2,4-dichlorophenol",Vergemaster,vergemaster
94-75-7,"2,4-dichlorophenol",Agrotect,agrotect
94-75-7,"2,4-dichlorophenol",Amoxone,amoxone
94-75-7,"2,4-dichlorophenol",Dicopur,dicopur
94-75-7,"2,4-dichlorophenol",Dormone,dormone
94-75-7,"2,4-dichlorophenol",Tributon,tributon
94-75-7,"2,4-dichlorophenol",Estone,estone
94-75-7,"2,4-dichlorophenol",Ipaner,ipaner
94-75-7,"2,4-dichlorophenol",Moxone,moxone
94-75-7,"2,4-dichlorophenol",Phenox,phenox
94-75-7,"2,4-dichlorophenol",Pielik,pielik
94-75-7,"2,4-dichlorophenol",B-Selektonon,b-selektonon
94-75-7,"2,4-dichlorophenol",Crop rider,crop rider
94-75-7,"2,4-dichlorophenol",Pennamine D,pennamine d
94-75-7,"2,4-dichlorophenol",Weed-Rhap,weed-rhap
94-75-7,"2,4-dichlorophenol",Weed-ag-bar,weed-ag-bar
94-75-7,"2,4-dichlorophenol",Weedone lv4,weedone lv4
94-75-7,"2,4-dichlorophenol",Chloroxone,chloroxone
94-75-7,"2,4-dichlorophenol",Herbidal,herbidal
94-75-7,"2,4-dichlorophenol",Weedatul,weedatul
94-75-7,"2,4-dichlorophenol",Weedez wonder bar,weedez wonder bar
94-75-7,"2,4-dichlorophenol",Weedtrol,weedtrol
94-75-7,"2,4-dichlorophenol",Ferxone,ferxone
94-75-7,"2,4-dichlorophenol",Weed-B-gon,weed-b-gon
94-75-7,"2,4-dichlorophenol",Emulsamine bk,emulsamine bk
94-75-7,"2,4-dichlorophenol",Verton 2D,verton 2d
94-75-7,"2,4-dichlorophenol",Brush-rhap,brush-rhap
94-75-7,"2,4-dichlorophenol",Mota Maskros,mota maskros
94-75-7,"2,4-dichlorophenol",Envert dt,envert dt
94-75-7,"2,4-dichlorophenol",Foredex 75,foredex 75
94-75-7,"2,4-dichlorophenol",Lawn-keep,lawn-keep
94-75-7,"2,4-dichlorophenol",Vidon 638,vidon 638
94-75-7,"2,4-dichlorophenol",Weed tox,weed tox
94-75-7,"2,4-dichlorophenol",Esteron 76 BE,esteron 76 be
94-75-7,"2,4-dichlorophenol",Emulsamine E-3,emulsamine e-3
94-75-7,"2,4-dichlorophenol",Macrondray,macrondray
94-75-7,"2,4-dichlorophenol",Plantgard,plantgard
94-75-7,"2,4-dichlorophenol",Miracle,miracle
94-75-7,"2,4-dichlorophenol",Ded-Weed LV-69,ded-weed lv-69
94-75-7,"2,4-dichlorophenol",Netagrone 600,netagrone 600
94-75-7,"2,4-dichlorophenol",Superormone concentre,superormone concentre
94-75-7,"2,4-dichlorophenol",Esteron 44 weed killer,esteron 44 weed killer
94-75-7,"2,4-dichlorophenol",Debroussaillant 600,debroussaillant 600
94-75-7,"2,4-dichlorophenol",Acme LV 4,acme lv 4
94-75-7,"2,4-dichlorophenol",Emulsamine,emulsamine
94-75-7,"2,4-dichlorophenol",Barrage,barrage
94-75-7,"2,4-dichlorophenol",Deherban,deherban
94-75-7,"2,4-dichlorophenol",Pennamine,pennamine
94-75-7,"2,4-dichlorophenol","Acetic acid, (2,4-dichlorophenoxy)-","acetic acid, (2,4-dichlorophenoxy)-"
94-75-7,"2,4-dichlorophenol",Dormon,dormon
94-75-7,"2,4-dichlorophenol",Moxon,moxon
94-75-7,"2,4-dichlorophenol",Citrus fix,citrus fix
94-75-7,"2,4-dichlorophenol",Dacamine,dacamine
94-75-7,"2,4-dichlorophenol",Diclordon,diclordon
94-75-7,"2,4-dichlorophenol",Esterone,esterone
94-75-7,"2,4-dichlorophenol",Hedonal (the herbicide),hedonal (the herbicide)
94-75-7,"2,4-dichlorophenol",Weedar,weedar
94-75-7,"2,4-dichlorophenol",Dichlorophenoxyacetic acid,dichlorophenoxyacetic acid
94-75-7,"2,4-dichlorophenol",Salvo,salvo
94-75-7,"2,4-dichlorophenol",Verton 38,verton 38
94-75-7,"2,4-dichlorophenol",U 46DP,u 46dp
94-75-7,"2,4-dichlorophenol",Verton D,verton d
94-75-7,"2,4-dichlorophenol",Vertron 2D,vertron 2d
94-75-7,"2,4-dichlorophenol",Aminopielik 50SL,aminopielik 50sl
94-75-7,"2,4-dichlorophenol","Acide 2,4-dichloro phenoxyacetique","acide 2,4-dichloro phenoxyacetique"
94-75-7,"2,4-dichlorophenol",Weedar-64,weedar-64
94-75-7,"2,4-dichlorophenol","2,4-Dwuchlorofenoksyoctowy kwas","2,4-dwuchlorofenoksyoctowy kwas"
94-75-7,"2,4-dichlorophenol",Farmco,farmco
94-75-7,"2,4-dichlorophenol",Red Devil Dry Weed Killer,red devil dry weed killer
94-75-7,"2,4-dichlorophenol",Esterone four,esterone four
94-75-7,"2,4-dichlorophenol",Visko-rhap,visko-rhap
94-75-7,"2,4-dichlorophenol","BH 2,4-D","bh 2,4-d"
94-75-7,"2,4-dichlorophenol",Chipco turf herbicide D,chipco turf herbicide d
94-75-7,"2,4-dichlorophenol","Acido(2,4-dicloro-fenossi)-acetico","acido(2,4-dicloro-fenossi)-acetico"
94-75-7,"2,4-dichlorophenol","ENT 8,538","ent 8,538"
94-75-7,"2,4-dichlorophenol","Kyselina 2,4-dichlorfenoxyoctova","kyselina 2,4-dichlorfenoxyoctova"
94-75-7,"2,4-dichlorophenol",Esteron brush killer,esteron brush killer
94-75-7,"2,4-dichlorophenol",U-5043,u-5043
94-75-7,"2,4-dichlorophenol",DMA-4,dma-4
94-75-7,"2,4-dichlorophenol",Envert 171,envert 171
94-75-7,"2,4-dichlorophenol","2,4-PA","2,4-pa"
94-75-7,"2,4-dichlorophenol","Spritz-hormin/2,4-D","spritz-hormin/2,4-d"
94-75-7,"2,4-dichlorophenol",CHEBI:28854,chebi:28854
94-75-7,"2,4-dichlorophenol",DTXSID0020442,dtxsid0020442
94-75-7,"2,4-dichlorophenol",NSC 423,nsc 423
94-75-7,"2,4-dichlorophenol",NSC-2925,nsc-2925
94-75-7,"2,4-dichlorophenol",DTXCID80442,dtxcid80442
94-75-7,"2,4-dichlorophenol",2577AQ9262,2577aq9262
94-75-7,"2,4-dichlorophenol","2,4 Dichlorophenoxyacetic Acid","2,4 dichlorophenoxyacetic acid"
94-75-7,"2,4-dichlorophenol","2,4-dichlorophenoxyacetic acid (2,4-d)","2,4-dichlorophenoxyacetic acid (2,4-d)"
94-75-7,"2,4-dichlorophenol",RefChem:82391,refchem:82391
94-75-7,"2,4-dichlorophenol","2,4-dichlorphenoxyacetic acid","2,4-dichlorphenoxyacetic acid"
94-75-7,"2,4-dichlorophenol",202-361-1,202-361-1
94-75-7,"2,4-dichlorophenol",Aqua-Kleen,aqua-kleen
94-75-7,"2,4-dichlorophenol",Dicotox,dicotox
94-75-7,"2,4-dichlorophenol",Verton,verton
94-75-7,"2,4-dichlorophenol",Fernesta,fernesta
94-75-7,"2,4-dichlorophenol","2,4-D acid","2,4-d acid"
94-75-7,"2,4-dichlorophenol",Planotox,planotox
94-75-7,"2,4-dichlorophenol",Croprider,croprider
94-75-7,"2,4-dichlorophenol",Monosan,monosan
94-75-7,"2,4-dichlorophenol",Rcra waste number U240,rcra waste number u240
94-75-7,"2,4-dichlorophenol",Agricorn D,agricorn d
94-75-7,"2,4-dichlorophenol",Silvaprop 1,silvaprop 1
94-75-7,"2,4-dichlorophenol",Visko-rhap low volatile 4l,visko-rhap low volatile 4l
94-75-7,"2,4-dichlorophenol",Visko-rhap low drift herbicides,visko-rhap low drift herbicides
94-75-7,"2,4-dichlorophenol",Weed-Rhap A-4,weed-rhap a-4
94-75-7,"2,4-dichlorophenol",Weed-Rhap B-4,weed-rhap b-4
94-75-7,"2,4-dichlorophenol",Hivol-44,hivol-44
94-75-7,"2,4-dichlorophenol",Caswell No. 315,caswell no. 315
94-75-7,"2,4-dichlorophenol",Acme LV 6,acme lv 6
94-75-7,"2,4-dichlorophenol",Weed-Rhap B-266,weed-rhap b-266
94-75-7,"2,4-dichlorophenol","(2,4-Dichlorophenyloxy)acetic acid","(2,4-dichlorophenyloxy)acetic acid"
94-75-7,"2,4-dichlorophenol",R-H Weed Rhap 20,r-h weed rhap 20
94-75-7,"2,4-dichlorophenol",Weed-Rhap LV-4-0,weed-rhap lv-4-0
94-75-7,"2,4-dichlorophenol",Tiller S,tiller s
94-75-7,"2,4-dichlorophenol",Weed-Rhap I-3.34,weed-rhap i-3.34
94-75-7,"2,4-dichlorophenol","Hedonal, herbicide","hedonal, herbicide"
94-75-7,"2,4-dichlorophenol",Esteron 99,esteron 99
94-75-7,"2,4-dichlorophenol","(2,4-Dichloor-fenoxy)-azijnzuur","(2,4-dichloor-fenoxy)-azijnzuur"
94-75-7,"2,4-dichlorophenol",De-Pester Ded-Weed LV-2,de-pester ded-weed lv-2
94-75-7,"2,4-dichlorophenol","(2,4-Dichlor-phenoxy)-essigsaeure","(2,4-dichlor-phenoxy)-essigsaeure"
94-75-7,"2,4-dichlorophenol","Phenoxyacetic acid, 2,4-dichloro-","phenoxyacetic acid, 2,4-dichloro-"
94-75-7,"2,4-dichlorophenol",Scott's 4-XD Weed Control,scott's 4-xd weed control
94-75-7,"2,4-dichlorophenol",CCRIS 949,ccris 949
94-75-7,"2,4-dichlorophenol",MFCD00004300,mfcd00004300
94-75-7,"2,4-dichlorophenol",Dezormon,dezormon
94-75-7,"2,4-dichlorophenol",HSDB 202,hsdb 202
94-75-7,"2,4-dichlorophenol",Huragan,huragan
94-75-7,"2,4-dichlorophenol",Uniso,uniso
94-75-7,"2,4-dichlorophenol","Kwas 2,4-dwuchlorofenoksyoctowy","kwas 2,4-dwuchlorofenoksyoctowy"
